Date,Close/Last,Volume,Open,High,Low
06/04/2020,$146.31,7472,$146.555,$148.77,$143.74
06/03/2020,$148.34,22411,$152.75,$152.75,$141.55
06/02/2020,$141.67,4045,$143.61,$143.61,$140.12
06/01/2020,$140.27,8473,$145.73,$145.73,$137.14
05/29/2020,$138.51,16548,$134.8,$143.97,$134.8
05/28/2020,$145.935,10567,$141.251,$148.26,$141.251
05/27/2020,$140.426,17558,$133.931,$141.5,$133.931
05/26/2020,$143,22982,$139.2,$146,$138.9
05/22/2020,$130.44,13066,$131.61,$131.61,$128.16
05/21/2020,$131.155,6124,$127.66,$134.935,$127.66
05/20/2020,$130,6982,$129.15,$131.05,$127.31
05/19/2020,$129.43,10025,$126.14,$133.5,$126.14
05/18/2020,$135.485,15531,$128.8,$137,$128.8
05/15/2020,$130.55,7201,$129.1,$131.26,$129.1
05/14/2020,$128.58,9731,$124.57,$129.46,$124.57
05/13/2020,$129.47,6249,$128.96,$134.5,$128.94
05/12/2020,$132.03,24079,$131.325,$133.75,$128.9
05/11/2020,$135.55,10022,$130.12,$138.5,$130.12
05/08/2020,$125.31,6708,$130.4,$130.4,$121.19
05/07/2020,$120.8,17603,$115.47,$122.66,$115.47
05/06/2020,$122.5,7492,$119.11,$126,$119.11
05/05/2020,$122.78,5814,$118.47,$124.37,$118.47
05/04/2020,$121.6225,14600,$127.75,$127.75,$118.77
05/01/2020,$122,65221,$121.3,$126.28,$121.3
04/30/2020,$127.755,47579,$126.27,$134.66,$126.27
04/29/2020,$122.13,6894,$115.09,$124,$115.09
04/28/2020,$119.12,13281,$118.25,$123.9,$118.25
04/27/2020,$115.93,7846,$112.8,$119.2,$112.8
04/24/2020,$114.54,5592,$112.15,$115.15,$112.15
04/23/2020,$114.61,13231,$111.04,$116.5,$111.04
04/22/2020,$112.425,5684,$108.32,$116,$108.32
04/21/2020,$112.565,5469,$109.5,$117.73,$109.5
04/20/2020,$117.125,17078,$114.5,$121.9,$114.5
04/17/2020,$116.885,14704,$113.5,$122.15,$113.5
04/16/2020,$107.51,12904,$105.06,$113.75,$105
04/15/2020,$112.379,11219,$107.5,$115.5,$107.5
04/14/2020,$118.02,23671,$113.56,$124.75,$113.5
04/13/2020,$110.31,13956,$109.375,$119.5,$106
04/09/2020,$111.29,9478,$107.351,$114.75,$107.351
04/08/2020,$102.415,7428,$97.25,$103.33,$97.25
04/07/2020,$102.625,15684,$98.25,$104.5,$98.25
04/06/2020,$95.5,26732,$91.75,$96.45,$91.75
04/03/2020,$92.3,13038,$89.25,$94.83,$89.25
04/02/2020,$95.466,10245,$90.75,$102.35,$90.75
04/01/2020,$92.6,4650,$91.95,$97.75,$89.15
03/31/2020,$94.75,12608,$101.55,$101.55,$90.05
